"","kplant","LitterRate","retrans","RespRate","UptakeRate","propN_fol","propN_roots","q10","Ndep_rate"
"1",4.0660552529827,0.000856097082629808,0.724710439783753,0.443341333861654,0.00576557147773898,0.252984423710513,0.870854845003955,3.03862279276161,0.000809813213921297
"2",6.07166538779166,0.000425381225036833,0.695421751530598,0.891379256372987,0.0052589836369758,0.114609740929698,0.363338618257902,1.44928373081429,0.000553611787141855
"3",3.59908081827311,0.000237051204809418,0.79314619715026,0.960690600387048,0.0075594864621813,0.353753380157428,0.219182864186997,2.6271684863499,0.000321513805450392
"4",4.59056458983981,0.00193047331684813,0.692727846227272,0.746072907529892,0.00788103291940541,0.124608092950767,0.341003335833724,1.93736601409239,0.000323049400059761
"5",3.11240402723174,0.000462962256930235,0.676389343738749,0.762534086478102,0.00674093216525009,0.584987234852465,0.689319417592272,2.44367245798947,0.000689816525398291
"6",5.60254282234295,0.00196910989583881,0.700179184891941,0.521652452078725,0.005896440031041,0.807523890518927,0.786606875696541,1.65913975433171,0.000133877280533873
"7",6.22904037268534,0.00155068408558702,0.83371925924621,0.756673558121239,0.00694477018433743,0.472676945054746,0.753938033902542,3.0913513639489,0.000714228937076126
"8",4.79070728328108,0.00175923064847762,0.793686668813115,0.301086822647926,0.0112789384158022,0.476648696797169,0.633765157350489,2.20061847739148,7.33517744497071e-05
"9",4.4637358391639,0.00221967576814632,0.836468699966383,0.346066771076457,0.0066942522415562,0.457960359568093,0.570634954213822,3.07724435347015,0.000160624684376589
"10",4.09157249109085,0.00226248783776966,0.626710442405979,0.78373373723886,0.00669706443541412,0.222592797139627,0.628241047662786,3.26641537766256,0.000705785449455365
"11",3.91902765726351,0.00135356580529591,0.662591174560487,0.884928949407208,0.00253178435375493,0.273180212490836,0.105722265038663,1.61058116897556,0.000156356930636065
"12",6.15625225955985,0.00142256346271896,0.721761434319059,0.956696416046285,0.0039852699114986,0.365973276487623,0.814214847610514,2.41863750631255,0.000167792892625425
"13",0.963766482286274,0.00154525929051197,0.798673963914271,0.782670169611476,0.00956758817521344,0.384967432733266,0.252123914051887,2.37493881491809,0.000354191154121954
"14",6.74474688885805,0.000568735760192198,0.778030974612328,0.692146416576757,0.00464195103018823,0.224497155842625,0.41344283866919,2.28415342772476,0.000156319196519956
