"","kplant","LitterRate","retrans","RespRate","UptakeRate","propN_fol","propN_roots","q10","Ndep_rate"
"1",5.76965279473592,0.00121200021514011,0.807249060245606,0.718007765131333,0.00902358068147862,0.797933637093131,0.182455969304489,2.67376486069103,0.000624693733972126
"2",3.10492771339993,0.000352630073624323,0.848489194741293,0.513731070917953,0.0063062164635851,0.158598073496411,0.703962922455485,1.59189111597894,0.000236845473637496
"3",5.38348784442896,0.00100585858958333,0.69705625367504,0.712067870574522,0.0106378565547422,0.181733183714855,0.523229413913698,2.93184706403582,0.000631655803429856
"4",6.50593972191665,0.0017610266903224,0.788958989549405,0.876994726900587,0.00923891747656538,0.165385238224443,0.743766781411758,2.78540868398304,0.000135099118756149
"5",7.15328366337115,0.000802424464899369,0.618827793319249,0.958102828426506,0.0078826912536356,0.563958087696923,0.621706595215421,1.75308505800721,0.000229328324326511
"6",2.30313124329049,0.00129851483866697,0.629436204291596,0.850815340007681,0.00950298951563642,0.562828488735954,0.818687106462082,3.0779415302705,0.000637096716801429
"7",5.22203552974103,0.00156651558199925,0.807274216193989,0.944378373145848,0.00960572760604722,0.516925505020693,0.741417055113987,2.10427824333651,0.000499147666861797
"8",2.97502152957527,0.000210465679299852,0.784077984695847,0.841521956644352,0.0043099794097709,0.881307782878091,0.779249706620673,2.39591105456213,0.000569891869135146
"9",7.86889413108177,0.000514970091314274,0.760794523198408,0.804814111869294,0.00908999605318871,0.899137258178926,0.766369865412866,3.09475426884349,5.24525433826006e-05
"10",1.22761326359421,0.00165200210808948,0.788609344622519,0.885898278528716,0.00450739469561896,0.145100755904497,0.552289174497569,1.52211012833437,0.000120283140720645
"11",4.85881010283398,0.000417763364873482,0.835625666122631,0.495264666856904,0.00535312783611008,0.372730026439533,0.757851970274347,2.41491910019604,0.000652241204307524
"12",5.83713788197783,0.00153866703476381,0.756617175215982,0.48181784573519,0.0107856107014981,0.278684032274159,0.577481145626607,1.6506701568696,0.000226746087005239
"13",7.36592539765457,0.00101730794455645,0.71701636928662,0.97083511470422,0.0110324499423026,0.792673964077306,0.377984539186831,2.04408910137705,0.000777047228954883
"14",3.15557759585331,0.000748247520036853,0.693756609751684,0.655665743386175,0.00721630574377218,0.105316925153763,0.244253470090613,1.42084835718392,0.000523687239437601
"15",6.63602289150575,0.00113254410737436,0.807374605826966,0.710646968312413,0.00634720316259831,0.192683897457092,0.661589658543182,1.60555881125398,0.000395744556505693
"16",2.20720192956847,0.00179910354599628,0.689900054234522,0.310700302142503,0.0107521999298767,0.475777994792485,0.277139371043693,2.26619871964841,0.00070814512049662
"17",5.35341820429585,0.000275074973458989,0.839289134780451,0.798646151360134,0.00671973642859759,0.410731697987482,0.357115759047446,2.5600685613298,0.000636969845685462
"18",4.540194352444,0.000325497231009716,0.753933040974721,0.523215996390286,0.00915573606939608,0.696254382835912,0.3990034866168,2.3292234259214,0.000626534663490876
"19",4.16023339479316,0.000330987470913261,0.746468942266855,0.664523198728402,0.0107007305077994,0.846110845544307,0.383070045199611,2.1499914883306,0.000659834946631773
"20",1.23791947064368,0.000726929762278893,0.739383549505728,0.666541389869097,0.00752326072042884,0.53011658419973,0.706383003481439,1.48552899608433,0.000633810687052391
"21",4.45935567742362,0.00174036507675869,0.802564412400453,0.607323993751028,0.00944598116557193,0.69246841102903,0.853343514901381,1.55272002212383,0.000371880891146211
"22",2.26612562943102,0.00122314225270355,0.829969829646037,0.362561666253561,0.00617220694497903,0.629362632766455,0.715999846726924,2.48518115787027,0.000667538976356409
