Date,Year,Time,DOY,Year_DOY,NEE,Re,GPP,NDVI_ASDscal,NDVI_TOWscal,NDVI_notscaled
2012.636612,2012,1329,234,2012_234,-0.39141354,1.005064694,1.396478234,0.41278896,0.616955613,0.517390107
2012.639344,2012,1330,235,2012_235,-0.325644976,0.987289402,1.312934378,0.313350542,0.549272531,0.45505018
2012.642077,2012,1331,236,2012_236,0.038793637,0.932577882,0.893784245,0.291563226,0.534442923,0.441391277
2012.644809,2012,1332,237,2012_237,0.153546196,0.973338588,0.819792392,0.362175939,0.582505696,0.485659795
2012.647541,2012,1333,238,2012_238,-0.543076406,0.940783943,1.483860349,0.394045262,0.604197654,0.505639309
2012.650273,2012,1334,239,2012_239,0.368329028,0.88277739,0.514448363,0.294282117,0.536293545,0.443095804
2012.653005,2012,1335,240,2012_240,0.07623122,0.83236401,0.75613279,,,0.017727333
2012.655738,2012,1336,241,2012_241,0.193249367,0.738783448,0.545534082,0.393510382,0.603833586,0.505303982
2012.65847,2012,1337,242,2012_242,0.548683683,0.8049987,0.256315018,0.379556211,0.594335635,0.496555834
2012.661202,2012,1338,243,2012_243,0.275935652,0.747712946,0.471777293,0.327917246,0.559187405,0.464182337
2012.663934,2012,1339,244,2012_244,0.208957364,0.897454326,0.688496962,0.406696266,0.612808601,0.513570476
2012.666667,2012,1340,245,2012_245,0.396079095,0.890602947,0.494523852,0.380223518,0.594789839,0.496974182
2012.669399,2012,1341,246,2012_246,0.241547221,1.046638939,0.805091718,0.396301456,0.60573334,0.507053762
2012.672131,2012,1342,247,2012_247,-0.292301505,1.052006343,1.344307848,,,0.079631885
2012.674863,2012,1343,248,2012_248,-0.511181539,1.05453378,1.565715319,,,
2012.677596,2012,1344,249,2012_249,-0.72876582,,0.72876582,,,
2012.680328,2012,1345,250,2012_250,-0.94506582,,0.94506582,,,
2013.379781,2013,1601,140,2013_140,,,,,,
2013.382514,2013,1602,141,2013_141,-0.289154339,,0.289154339,,,
2013.385246,2013,1603,142,2013_142,-0.46728503,,0.46728503,,,
2013.387978,2013,1604,143,2013_143,-0.056582898,,0.056582898,,,
2013.39071,2013,1605,144,2013_144,-0.245793785,,0.245793785,,,
2013.393443,2013,1606,145,2013_145,-0.308622574,,0.308622574,,,
2013.396175,2013,1607,146,2013_146,-0.28427911,,0.28427911,,,
2013.398907,2013,1608,147,2013_147,-0.343925483,,0.343925483,,,
2013.401639,2013,1609,148,2013_148,-0.336502146,,,,,
2013.404372,2013,1610,149,2013_149,-0.3402193,,,,,
2013.407104,2013,1611,150,2013_150,-0.358302926,,,,,
2013.409836,2013,1612,151,2013_151,-0.382603708,,,,,
2013.412568,2013,1613,152,2013_152,-0.457615569,,,,,
2013.415301,2013,1614,153,2013_153,-0.418493465,,,,,
2013.418033,2013,1615,154,2013_154,-0.284400291,0.60649048,0.890890771,,,
2013.420765,2013,1616,155,2013_155,-0.494873519,0.379898164,0.874771683,,,
2013.423497,2013,1617,156,2013_156,-0.174840824,0.544237288,0.719078112,,,
2013.42623,2013,1618,157,2013_157,-0.243866936,0.703456518,0.947323454,,,
2013.428962,2013,1619,158,2013_158,-0.299909532,0.778293958,1.07820349,,,
2013.431694,2013,1620,159,2013_159,-0.055213103,0.642292803,0.697505906,,,
2013.434426,2013,1621,160,2013_160,-0.158268794,0.59869406,0.756962854,0.023306724,,0.273215926
2013.437158,2013,1622,161,2013_161,-0.299037832,0.583062779,0.882100611,0.190560872,0.465695343,0.378070887
2013.439891,2013,1623,162,2013_162,-0.814207691,0.641599413,1.455807104,0.25643372,0.510531911,0.419367889
2013.442623,2013,1624,163,2013_163,-0.55413053,0.579283525,1.133414055,0.216652985,0.483455024,0.394428553
2013.445355,2013,1625,164,2013_164,-0.253533336,0.813292127,1.066825463,0.188743464,0.464458318,0.376931518
2013.448087,2013,1626,165,2013_165,-0.755048586,0.927099194,1.682147779,0.193166235,0.467468691,0.379704241
2013.45082,2013,1627,166,2013_166,-0.368432984,1.073091001,1.441523985,0.281949244,0.527899135,0.43536408
2013.453552,2013,1628,167,2013_167,-1.129904108,1.098014852,2.22791896,0.381161523,0.595428295,0.497562236
2013.456284,2013,1629,168,2013_168,-0.576151872,1.175687602,1.751839474,0.311914156,0.54829485,0.454149681
2013.459016,2013,1630,169,2013_169,-0.645958646,1.266183179,1.912141826,0.319902345,0.553732037,0.459157636
2013.461749,2013,1631,170,2013_170,-0.088127681,1.240593682,1.328721364,0.332097387,0.562032632,0.466802951
2013.464481,2013,1632,171,2013_171,-1.080204065,1.431509723,2.511713788,0.321022136,0.554494226,0.459859655
2013.467213,2013,1633,172,2013_172,-1.031512726,1.817429184,2.84894191,0.323880783,0.556439974,0.461651798
2013.469945,2013,1634,173,2013_173,-1.489217063,1.848290508,3.33750757,0.349716347,0.574025034,0.477848628
2013.472678,2013,1635,174,2013_174,-0.741445434,2.129527591,2.870973025,0.34754382,0.572546297,0.476486628
2013.47541,2013,1636,175,2013_175,-2.025632781,2.416574846,4.442207627,0.432281898,0.630223545,0.529610619
2013.478142,2013,1637,176,2013_176,-1.553717908,2.224808351,3.778526259,0.406472546,0.612656325,0.513430221
2013.480874,2013,1638,177,2013_177,-0.876169061,2.242254047,3.118423108,0.368232098,0.586627841,0.489456522
2013.483607,2013,1639,178,2013_178,-1.892638545,2.102040939,3.994679484,0.425644974,0.625706101,0.525449799
2013.486339,2013,1640,179,2013_179,-2.248003742,2.187945609,4.43594935,0.402680198,0.610075052,0.511052723
2013.489071,2013,1641,180,2013_180,-1.720822366,2.263065241,3.983887607,0.422740725,0.623729314,0.523629067
2013.491803,2013,1642,181,2013_181,-1.157348742,2.192861769,3.350210511,0.395392292,0.605114515,0.506483789
2013.494536,2013,1643,182,2013_182,-0.951253173,2.252089627,3.2033428,0.399935161,0.608206633,0.509331804
2013.497268,2013,1644,183,2013_183,-1.686885305,2.662847245,4.34973255,0.392138572,0.602899859,0.504443967
2013.5,2013,1645,184,2013_184,-2.572670427,2.776785517,5.349455944,0.406984485,0.613004778,0.513751166
2013.502732,2013,1646,185,2013_185,-3.20434374,2.87442086,6.0787646,0.401921977,0.609558966,0.510577379
2013.505464,2013,1647,186,2013_186,-2.604678783,2.742437683,5.347116466,0.42532122,0.625485737,0.525246831
2013.508197,2013,1648,187,2013_187,-2.488981071,2.628213775,5.117194846,0.438746301,0.634623562,0.533663282
2013.510929,2013,1649,188,2013_188,-1.145943645,2.338379256,3.484322901,0.436797019,0.633296777,0.532441238
2013.513661,2013,1650,189,2013_189,-1.775799481,1.52953063,3.305330111,0.374087489,0.590613331,0.493127383
2013.516393,2013,1651,190,2013_190,-3.070753714,1.661415849,4.732169564,0.455765736,0.646207895,0.544333105
2013.519126,2013,1652,191,2013_191,-2.573648814,1.424591842,3.998240656,0.458500441,0.648069281,0.546047546
2013.521858,2013,1653,192,2013_192,-2.863402758,1.632677722,4.49608048,0.465817302,0.653049526,0.550634632
2013.52459,2013,1654,193,2013_193,-2.25795782,1.723005589,3.980963409,0.463684434,0.651597783,0.549297495
2013.527322,2013,1655,194,2013_194,-2.387244233,1.720382566,4.107626799,0.459033523,0.648432125,0.546381746
2013.530055,2013,1656,195,2013_195,-1.524775489,1.497453231,3.02222872,0.44691981,0.640186888,0.538787418
2013.532787,2013,1657,196,2013_196,-2.26045012,1.445459563,3.705909684,0.482820962,0.664623123,0.561294566
2013.535519,2013,1658,197,2013_197,-2.522730334,1.359237697,3.881968031,0.439543049,0.635165871,0.534162779
2013.538251,2013,1659,198,2013_198,-2.910285793,1.231154636,4.141440429,0.51555352,0.686902645,0.581815259
2013.540984,2013,1660,199,2013_199,-1.956217866,1.304486391,3.260704257,0.475050917,0.659334417,0.55642337
2013.543716,2013,1661,200,2013_200,-2.712180145,1.322345751,4.034525896,0.526095239,0.6940779,0.588424073
2013.546448,2013,1662,201,2013_201,-2.758153221,1.249229769,4.00738299,0.495322919,0.673132621,0.569132292
2013.54918,2013,1663,202,2013_202,-1.233531703,1.291866115,2.525397818,0.465074092,0.652543658,0.550168699
2013.551913,2013,1664,203,2013_203,-0.544430994,1.469136008,2.013567002,0.516359431,0.687451191,0.582320501
2013.554645,2013,1665,204,2013_204,-0.869519945,1.491345125,2.36086507,0.516128153,0.687293771,0.582175508
2013.557377,2013,1666,205,2013_205,-2.171737697,1.523704328,3.695442024,0.52584135,0.69390509,0.588264905
2013.560109,2013,1667,206,2013_206,-1.74040561,1.500054869,3.240460478,0.502176277,0.677797381,0.573428799
2013.562842,2013,1668,207,2013_207,-0.632914625,1.490716058,2.123630683,0.528820549,0.695932891,0.590132624
2013.565574,2013,1669,208,2013_208,-1.154995086,1.423040426,2.578035512,0.566113778,0.721316649,0.613512493
2013.568306,2013,1670,209,2013_209,-1.439629962,1.404334308,2.84396427,0.536084958,0.700877435,0.594686827
2013.571038,2013,1671,210,2013_210,-2.134679965,1.456067923,3.590747887,0.541789407,0.704760187,0.59826306
2013.57377,2013,1672,211,2013_211,-1.111094836,1.467496756,2.578591592,0.498381376,0.67521437,0.5710497
2013.576503,2013,1673,212,2013_212,-1.429387939,1.534233949,2.963621888,0.565241864,0.720723178,0.612965873
2013.579235,2013,1674,213,2013_213,-1.430376203,1.518768956,2.949145159,0.524090994,0.692713705,0.587167572
2013.581967,2013,1675,214,2013_214,-2.055065527,1.451137778,3.506203305,0.497402339,0.674547985,0.570435922
2013.584699,2013,1676,215,2013_215,-1.206979752,1.774357334,2.981337086,0.551379986,0.711288045,0.604275585
2013.587432,2013,1677,216,2013_216,-1.818275188,1.937620506,3.755895694,0.541785585,0.704757586,0.598260664
2013.590164,2013,1678,217,2013_217,-2.21167321,1.883221605,4.094894815,0.517088765,0.687947615,0.582777735
2013.592896,2013,1679,218,2013_218,-1.630244525,1.815749472,3.445993997,0.471564919,0.656961661,0.554237928
2013.595628,2013,1680,219,2013_219,-0.623538571,1.844978781,2.468517352,0.515385809,0.686788492,0.581710118
2013.598361,2013,1681,220,2013_220,-1.238761657,1.860529047,3.099290704,0.486033482,0.666809736,0.563308559
2013.601093,2013,1682,221,2013_221,-1.007044334,1.78684052,2.793884854,0.551689373,0.711498631,0.604469546
2013.603825,2013,1683,222,2013_222,-1.266730501,1.882183297,3.148913798,0.467469497,0.654174098,0.551670426
2013.606557,2013,1684,223,2013_223,-0.703418573,1.96481761,2.668236183,0.467927027,0.654485518,0.551957261
2013.60929,2013,1685,224,2013_224,-1.081113954,1.964839452,3.045953406,0.511549557,0.684177335,0.579305095
2013.612022,2013,1686,225,2013_225,-0.099187121,1.974324028,2.073511149,0.466979337,0.653840469,0.551363135
2013.614754,2013,1687,226,2013_226,-0.193603343,1.92882372,2.122427062,0.404335274,0.611201585,0.512090323
2013.617486,2013,1688,227,2013_227,0.010786917,1.891670581,1.880883664,0.485847792,0.666683345,0.563192146
2013.620219,2013,1689,228,2013_228,0.16172788,2.016023608,1.854295727,0.496303194,0.673799848,0.569746846
2013.622951,2013,1690,229,2013_229,0.051905095,1.771379808,1.719474714,0.502701442,0.678154836,0.573758035
2013.625683,2013,1691,230,2013_230,0.416906425,1.595943581,1.179037156,0.518071249,0.688616346,0.583393674
2013.628415,2013,1692,231,2013_231,0.198065246,1.457734076,1.25966883,0.486018862,0.666799784,0.563299393
2013.631148,2013,1693,232,2013_232,-0.393430134,1.598723432,1.992153566,,,
2013.63388,2013,1694,233,2013_233,-0.518120337,1.622356834,2.14047717,,,0.005489105
2013.636612,2013,1695,234,2013_234,0.492328728,1.535801424,1.043472696,0.355734951,0.578121616,0.481621811
2013.639344,2013,1696,235,2013_235,0.064519191,1.436642403,1.372123213,0.508624517,0.682186397,0.577471329
2013.642077,2013,1697,236,2013_236,-0.054241399,1.370964939,1.425206338,0.531771257,0.697941301,0.591982482
2013.644809,2013,1698,237,2013_237,0.123760017,1.238760772,1.115000755,0.546217564,0.707774226,0.60103916
2013.647541,2013,1699,238,2013_238,0.072080168,1.238760772,1.166680604,0.4442369,0.638360756,0.537105448
2013.650273,2013,1700,239,2013_239,0.508669731,1.354488452,0.845818721,0.496868464,0.674184601,0.570101225
2013.653005,2013,1701,240,2013_240,0.629545036,1.347460514,0.717915477,0.433932334,0.63134692,0.53064531
2013.655738,2013,1702,241,2013_241,0.474753065,1.316701931,0.841948866,0.433442678,0.631013634,0.530338335
2013.65847,2013,1703,242,2013_242,0.481715338,1.194865834,0.713150496,,,0.252084641
2013.661202,2013,1704,243,2013_243,0.24675209,0.763740129,0.516988039,,,0.09193569
2013.663934,2013,1705,244,2013_244,0.266439747,0.791082523,0.524642776,0.35988345,0.580945306,0.484222588
2013.666667,2013,1706,245,2013_245,1.065758987,,2.098571106,0.135060583,0.427918891,0.343276649
