"","kplant","LitterRateC","LitterRateN","RespRate","UptakeRate","propN_fol","propN_roots","q10","netNrate","cue"
"42",0.21496974104786,0.000635798872244571,0.00168073934303787,0.704971494150855,0.00898538371204662,0.498107413972058,0.00218807069409938,2.87303244712583,0.00648232087891616,0.329965228997996
"43",0.323329313989237,0.00028871691710684,0.000954213250619334,0.288578529212937,0.00456683154257926,0.223115263953882,0.00863570521748646,2.8829099883327,0.00437916094973218,0.260297900001582
"44",0.254010807430368,0.00073883706277728,0.00109042140308578,0.552478915030367,0.00419114091500689,0.528868161370039,0.0144559232895335,2.87653501863834,0.0199704667355556,0.350196113430821
"45",0.284206314855449,0.000516587940512589,0.0011098597116621,0.277953907979648,0.00734454017039771,0.843761060494034,0.0144472004192017,2.03604700174278,0.0190527097948994,0.261695526051039
"46",0.319865573088902,0.000415156863137068,0.00110690020322335,0.575528028170398,0.0105255354350403,0.346479959613902,0.0144877894321705,3.22529239075606,0.0189501547794588,0.401820304250431
"47",0.113628914467683,0.000737857838886607,0.00214651215362864,0.766274581275436,0.0053633879781457,0.264978008725648,0.0108810420101426,3.29662398060061,0.0246199050122813,0.406681530322133
"48",0.106877114323705,0.00022875203285038,0.00132777414303063,0.444698500425829,0.00884183957223679,0.818086545341062,0.00685548962401359,3.09272210444116,0.0342492275528945,0.68809868684429
"49",0.214238281296927,0.000204296219508503,0.000964327886848877,0.39617820779821,0.00378533401450219,0.829440435424371,0.0065125250670885,2.74121613609636,0.017662414174247,0.591567178427556
"50",0.122424291836704,0.000733989855160805,0.00150815928505204,0.798851610673685,0.00367569269505518,0.36953603687248,0.0145145671786064,1.94001897515661,0.00431165999948453,0.430788825865436
"51",0.226530526539612,0.000452498889798372,0.00111942570819184,0.538569804180584,0.00708644257842196,0.354412533622907,0.00675537393479127,1.71825674198804,0.0221364192837374,0.388193644401563
"52",0.185328303795653,0.000724465473857013,0.00158241358929958,0.890268664470749,0.00274504863163209,0.179044550040869,0.00504719796098143,2.94328273893594,0.0335978772970756,0.59793841742987
"53",0.221355907716424,0.000586281252234206,0.00148046689840543,0.771777254315246,0.00755455584240242,0.391931998678811,0.0118176970604586,1.66318090559395,0.0356951049777148,0.412712239721892
"54",0.179335117275931,0.00041237139391835,0.00103461531444128,0.905897821263427,0.00931233154789452,0.790977696048448,0.00462042512980767,1.99356286428867,0.011977274643991,0.38131635797991
"55",0.190851778402386,0.000229664339580708,0.000962740524973143,0.457770782702366,0.00585692552108208,0.101468631507248,0.00416302280361776,2.43674750874484,0.0248511697671104,0.682267162477857
"56",0.194788577673281,0.000546246949889441,0.00184068561396905,0.314394296912985,0.00503333070641992,0.219424792547981,0.0117902629138877,3.27920889664547,0.0283930550005028,0.361344334792191
"57",0.121023277977172,0.000656428934490884,0.00128208150456012,0.619102922756024,0.00211995149153719,0.347163736795632,0.0113609377036715,2.57705183275236,0.0281965891368965,0.426850787721474
"58",0.0714926589711127,0.000255998523194751,0.00106270593542512,0.812884900831674,0.00744997354589243,0.212687679254397,0.00907458463863152,3.17000214715525,0.0224532125896739,0.361055801413207
"59",0.0835653983494931,0.00076756399758152,0.00123926717993169,0.560218872918562,0.00414922395785177,0.491590887270806,0.00383235094699577,2.95462422108771,0.00187449519071916,0.25342551030261
"60",0.208288164429633,0.000152413809820473,0.0016174872175988,0.815867452954442,0.0102758962513786,0.103901505527658,0.0115841615473575,1.7195906701577,0.0176581490382524,0.374286237900765
"61",0.152354568603285,0.000678508249464995,0.00203001884842829,0.778430169257105,0.00463647402051615,0.682753643329184,0.0117950360197278,2.64976551176833,0.0263516004891062,0.555771097208987
"62",0.270238796596562,0.000389669580281728,0.00133526286820544,0.539049400923952,0.00339130952217178,0.264734865051794,0.0111830159336262,2.43627568478298,0.00688229777577284,0.320232598906635
"63",0.105728575783793,0.000613371795612576,0.00125919260171507,0.269828343331659,0.00688556345791023,0.798944306926859,0.0149093490432429,2.88125182463399,0.0360043445516373,0.478487432138785
"64",0.224724009349798,0.000364572749867258,0.00205399872770014,0.314685813217429,0.00532377438679662,0.446602095884559,0.0140619365526594,2.65029710457475,0.0379079283866374,0.321374096461989
"65",0.196466362741816,0.000312761469976648,0.00209744872382478,0.421971545125525,0.00203036669411368,0.670887570355044,0.0045493579543125,2.19987673950979,0.0378085982936758,0.312848486117211
"66",0.217759767902105,0.000435454805012306,0.00133570291730736,0.40841364969109,0.0110038858391252,0.235879129943715,0.00323011355777815,2.18117536654414,0.032836762566558,0.555181768398276
"67",0.0927770269301301,0.000454693308891231,0.00196739451120152,0.834203582234334,0.00647907502325106,0.220930294356751,0.0127647524733597,2.1835636662784,0.0108594644581677,0.673248765137649
"68",0.188385248512009,0.000292637838777738,0.00125937994864529,0.804560131927756,0.00304464257896461,0.370574067058404,0.0106006057617529,3.27484305741967,0.0374959630415815,0.514192808417037
"69",0.323779058583915,0.000496856921789923,0.00167968254949272,0.526988496240071,0.00511910599337564,0.624759657534985,0.012969004897053,3.01902110404921,0.00418077141277345,0.659786226956132
"70",0.155034212899188,0.000415705823827481,0.00207594062466828,0.408921718770848,0.00218292043739886,0.750440718388498,0.00548062895757341,2.10288573474002,0.0151888792060223,0.293730228554891
"71",0.133275441782427,0.000551418331636965,0.000958408578855405,0.726426781865281,0.0110032330317337,0.405453049567903,0.00593399702455004,3.20928459031006,0.0158126804405286,0.404900675232037
"72",0.310879575822477,0.000805938785848328,0.0015595351295387,0.472619734773693,0.0119983311842982,0.248534157409032,0.00896585210663071,3.27957147354945,0.0351535300297142,0.556308661726995
"73",0.110408721291305,0.000561924629386999,0.00166170015246274,0.483362027608576,0.00639752429783005,0.392699314375209,0.0132443128368399,3.11795981610803,0.0376961285018711,0.254754531096427
"74",0.139457576683667,0.000228448207979353,0.00111851034976346,0.782286841158948,0.00264195241138338,0.305547385371325,0.0146769984910001,2.76224708577669,0.0310345179389694,0.269958972254159
"75",0.0721948843731063,0.000870748735417523,0.00202535081305081,0.700726369246887,0.00909012917601558,0.757786146357987,0.00348712745443869,3.12957480523049,0.0146632129927474,0.472424597723881
"76",0.232854213134422,0.00038153832328982,0.00119639870588851,0.894089455953549,0.00459466527867411,0.540422906523116,0.0115429244534542,1.4869075295647,0.0283001160773316,0.560711087565564
"77",0.129943544497066,0.00028897952668089,0.000951842090909239,0.803596936056326,0.00976420306691425,0.299989607650205,0.00795258735054973,3.10961363205797,0.00684296944883103,0.427164496018197
"78",0.165010579881683,0.000445643685862534,0.00126604699919565,0.339501019696675,0.00959178869605851,0.62575653896155,0.013441366362715,2.71106462836294,0.00690542625530248,0.544940675539697
"79",0.0901671631613947,0.000552209394737362,0.00133408789105984,0.475855167608394,0.01195166965922,0.292307443505893,0.0112312139052664,3.09627242648367,0.0234270864917701,0.363661234993713
"80",0.0878838108498151,0.000231360121851863,0.00115620052950681,0.476225009791134,0.00595398544425066,0.420480429033794,0.0117059431362038,2.62267470166368,0.0140622318739022,0.634516828845042
"81",0.315357074951984,0.000751634969797701,0.00103127641829497,0.406491794368195,0.00819305543804494,0.705365858844132,0.0094234855905586,2.08865996827292,0.0326995075005032,0.472106376433077
"82",0.11468199757312,0.000299548747942957,0.00151341391601865,0.616164736544407,0.00692020585381147,0.164945860925977,0.0126971606592718,3.05108106126011,0.0140992697932042,0.588442186707821
"83",0.260479908596916,0.000257705074883039,0.000939148597607294,0.957957428952144,0.00736946696912832,0.708745434837318,0.0122681174092753,3.03070586945445,0.0120879526245935,0.30917703589424
"84",0.170452389284457,0.000220001015282496,0.00197584741506522,0.333745363273223,0.00422824345063301,0.466430171650135,0.011387533255443,1.59444370729562,0.0363817625667964,0.277341301640941
"85",0.335105632281867,0.000218568928974995,0.00108909430143768,0.806497146238826,0.0040874160663527,0.231904488013105,0.00704317339169797,2.44883106106957,0.0137308340413828,0.47749695356734
"86",0.104948892593664,0.000301981789551243,0.00180667038270523,0.764462608070404,0.0068162695380466,0.845030161933822,0.0065789204374949,3.29019176003914,0.0143424740562663,0.570936339662145
"87",0.276362998682965,0.000395015832352392,0.000911101803812934,0.347588733168649,0.00828582610750436,0.49699187627297,0.0119563053359174,2.63205810401565,0.00126296052280594,0.368481801057681
"88",0.218377384143614,0.000118076457054078,0.00194485108643074,0.836233495885655,0.0083504716283392,0.529762219340009,0.00721456680272477,2.6896841181957,0.0378366232064934,0.54061751560405
"89",0.211154446737354,0.000195273974690908,0.00146546687789338,0.775185864656526,0.010371586454548,0.234641198383894,0.00981523035770688,3.26113898183322,0.032676330459302,0.638524255688518
"90",0.294968876042326,0.00053846656243686,0.00155461924497899,0.901301532554238,0.0106944206481135,0.771480361606468,0.00915171781335293,2.74456070226374,0.0252906115202159,0.542968953875547
"91",0.295752632707137,0.00030623297102661,0.00134495416675084,0.47557291685181,0.00756203747560293,0.701642361218136,0.00935214784973562,2.28460002732735,0.0216525895791607,0.410300972410738
"92",0.247430263285567,0.000794735129401002,0.000939519104534871,0.739934887123723,0.00608171633526359,0.582294643295133,0.0119485010929792,1.75439745976824,0.0144909744322964,0.400299666917565
"93",0.134801998258289,0.000482502790983064,0.00115072018853819,0.837303747042583,0.00511656743210812,0.277847834184082,0.0115130817804831,2.78217886074022,0.0196982910682147,0.354958004262538
"94",0.156075854040946,0.000876015173378499,0.00160552572257179,0.871702950879093,0.0116033118527288,0.617077748385802,0.00794806289104424,1.69181973075721,0.0327807576589453,0.279420997836654
"95",0.225308257928421,0.000203710006372599,0.00204370363359219,0.864105331279363,0.0114392459714053,0.190626366473165,0.0109059925334249,1.99195475627715,0.016502118685248,0.402870233559844
"96",0.116317374967042,0.000438644629170423,0.00125045056500445,0.488224256250566,0.00475254564968192,0.557799797436175,0.00816296228442283,2.33417450793465,0.0245673435134132,0.319149880939951
"97",0.0818850753278468,0.000851053846631305,0.000959653012639766,0.260250630714823,0.00718624746013498,0.187337191104451,0.00795416873412438,1.57880074845676,0.030212049943294,0.654078563763257
"98",0.0918720550603346,0.00018846585768502,0.00125541933835368,0.611246463022419,0.00496338160254235,0.225381669365316,0.0122181926559444,2.44333277092534,0.0142784157341973,0.571652504147028
"99",0.323788664335865,0.000432676941085223,0.00110770197268983,0.57161327975323,0.0107934827254762,0.888477054968517,0.0102847010019512,1.94685754560279,0.0199766466190385,0.383355389819157
"100",0.189984078043766,0.000259288155631466,0.0016478931250718,0.452173168893237,0.00914604656995897,0.267039774845662,0.0113783774415371,2.52537166158309,0.0343214909985065,0.463714822610012
"101",0.0829675243668985,0.000341305886445493,0.00178142341693896,0.386192302702239,0.00788333041725641,0.171869903328864,0.00996280797578668,2.57770536145829,0.0271075532095085,0.277779980965176
"102",0.181844533619469,0.000801651659433327,0.00118193474818023,0.946238232387885,0.0106589104807221,0.283421367879833,0.0103831710899191,2.79918139860808,0.0179329843884263,0.566440423148878
"103",0.217832650139805,0.000228866453461783,0.00137149231300766,0.314532181307791,0.0075746077226332,0.403006093111915,0.0104883814951043,2.89071947515422,0.0185798875665452,0.378747358513149
"104",0.135573089626682,0.000686001324239625,0.00206250243287085,0.619607725305234,0.00638156263320565,0.200609785305866,0.0104605973496224,2.12048347221584,0.0135565738972671,0.441324239424058
"105",0.175034763940181,0.000811737508012562,0.00200732518365392,0.633098978809909,0.00477510738131222,0.519315843104566,0.0115945834952256,1.8293755569272,0.0304428146560017,0.46251037205771
"106",0.140399656486975,0.000521956672679539,0.000929345531986328,0.922430499279143,0.00550223927624992,0.230312939299058,0.00793044070268216,3.2794284128452,0.0388757070887288,0.51258450612006
"107",0.225755875532696,0.000378400558813548,0.0013736373468428,0.340219585786828,0.00240812422347597,0.28235351384522,0.0124821289538207,2.54128156531928,0.0258007998649251,0.452337358272717
"108",0.106554743321723,0.000519806500425424,0.0014708747603143,0.530405333706526,0.00703916718299105,0.663173448897732,0.0115483233575153,2.50568551828219,0.0227275080609144,0.28847292392279
"109",0.161210917002745,0.000272641817245112,0.000974506649379968,0.492700518929329,0.0111702906175207,0.305966708285458,0.00535041417875966,2.50716543991379,0.0161858449096908,0.391068860038796
"110",0.137012218992585,0.00049234687237887,0.0019368312248599,0.692163370590109,0.0107311646476711,0.360349103930326,0.0109078316718748,2.71214737926148,0.0353151084230114,0.3952450249764
"111",0.114935620505104,0.000638074589060088,0.00177074993152231,0.507631844741083,0.00367057340105918,0.388424104913076,0.0101586648518033,2.15378910482657,0.0126842749148526,0.589216029861448
"112",0.126028019394324,0.0008429306730224,0.00199017013706881,0.485811448540445,0.00308146558054404,0.246285621553634,0.012147608154091,2.27190123912869,0.029254982702445,0.266411937064898
"113",0.22000957009987,0.000382548094454235,0.00130556366412349,0.611736130635298,0.00479556989983474,0.552442666969472,0.0139327346096923,3.16753359617886,0.0203619436677539,0.567124121858821
"114",0.282010213705808,0.000218250197618253,0.0014072711920092,0.705623836099447,0.00680893244087396,0.746759838819086,0.00867867668180513,2.84579489568574,0.0190550145626869,0.403957585531756
"115",0.118138077424511,0.000719082196716209,0.00121581710075698,0.607803455225144,0.0102718150360956,0.2457473180008,0.0149618795021297,2.3127774379961,0.0238394918225064,0.662461756903263
"116",0.0835420281243296,0.000143777596857442,0.000915524296191692,0.81168076978982,0.00270366901460783,0.571661367599128,0.0105863617011433,2.33167115451396,0.00431966300691512,0.614661726052896
"117",0.0710821506733561,0.000224322066502329,0.000912980687956541,0.415383290807248,0.0066169693296913,0.389147371692239,0.009505614768071,1.58650563222903,0.0212018641444459,0.383434541234476
"118",0.0854249902798907,0.000289643977557988,0.00140060739561537,0.929237886868016,0.00971592457331674,0.467438169145561,0.0079543033125251,2.68550870123629,0.00204298780223779,0.339852106514027
"119",0.256223727955495,0.000338113722907266,0.00179798285636024,0.866897703338475,0.00223053686881274,0.823745654861766,0.011082915091669,3.22768596858063,0.033614024855609,0.259880705075634
"120",0.285103543543156,0.000421520852874756,0.00113744929108336,0.590354765088141,0.0068242996554627,0.402771428661739,0.0139097731303038,2.00531602338048,0.0386583171508247,0.434697533286814
"121",0.248548535472409,0.000465881803209899,0.000968479862675816,0.425996849882827,0.00223644886759938,0.4041907924385,0.0108860998865496,2.98474234816686,0.0392093408036935,0.348487849168581
"122",0.156451757844913,0.000631414900686679,0.00171258671872949,0.441419532561875,0.00247515274318145,0.21983646982618,0.00976891489714428,2.80278140453727,0.00505962199088161,0.522984520868854
"123",0.0961452158215287,0.000280248877489886,0.00117498566997943,0.899701284082168,0.00488724182935233,0.41261208999636,0.00837536267126468,1.8579930265159,0.0112658405792423,0.5069703886895
"124",0.157184549646293,0.00044836983819399,0.00155525187956166,0.500872642690932,0.00208543684011408,0.58987651447127,0.011582489091791,1.74094972343272,0.00895484007367694,0.280725351604013
"125",0.0904633439258779,0.000396422359727843,0.00125177597369354,0.409496754562756,0.00722006314949676,0.347045427364225,0.00467937887219867,2.65228117838802,0.0337021003743869,0.688022624715535
"126",0.171592183289829,0.000595987435927299,0.000971832124249905,0.463885507523767,0.00784412262617014,0.277221381375419,0.0102622295787482,3.03519007628758,0.0225928059172349,0.293027782627971
"127",0.252330519816048,0.000156377814236725,0.00148495701276297,0.879924507453152,0.00518659116026516,0.396948069906816,0.0149073749877816,1.66750933515141,0.00404884664629248,0.252147970334181
"128",0.133801814146061,0.000206564609145755,0.00177537965105628,0.458412354469918,0.00755148251519829,0.700984004583406,0.0137428289696268,1.48795244472979,0.0224448019590988,0.386748605121343
"129",0.144096487088207,0.000522387635239103,0.00119572167260012,0.521381670645001,0.00766776245603608,0.805402429932561,0.0141942912289371,2.82786623946995,0.0379450663163604,0.293999921983612
"130",0.203071818966657,0.000654666495745978,0.00136729938617488,0.633415559957545,0.00560472794659388,0.43180298788269,0.00898075909876314,2.76012349434113,0.0259825040363351,0.471811983033735
"131",0.0829856688390589,0.000480619503190143,0.0016630467113684,0.902664155144087,0.00383974494772932,0.4043746178706,0.00736677872678989,2.29076003403601,0.0150769177996522,0.456955313263442
"132",0.165680114546303,0.000235024186649396,0.0012031144179667,0.680079192551495,0.00459078406814045,0.118624511579479,0.0133930865664907,2.58441805390703,0.0132647893917133,0.354676308532422
"133",0.207379238012716,0.000722144073514703,0.00172707697495106,0.92939739216029,0.0116601456389909,0.611960770351647,0.00592826346099319,2.7945349242161,0.0348403434151537,0.466625760152593
"134",0.236594834847942,0.000560213366315414,0.0014115399826639,0.316539928010532,0.00650833770361308,0.658584574787243,0.0100851067830435,2.75450876041735,0.0174535940539179,0.428499380629204
"135",0.20190354968983,0.000287775981983555,0.00212351961349875,0.630903780631767,0.00645975796351245,0.165603749560045,0.013942773841938,2.8115372125443,0.0345663465198782,0.491522332838056
"136",0.116238727145924,0.000147049572366988,0.00196207393177898,0.399212754845091,0.00428954587284372,0.515022342725145,0.00205546823070281,2.31009870159532,0.0344521209899731,0.278401735944537
"137",0.221686765654037,0.00072121456385949,0.0018349676319997,0.710379636736079,0.0106192404899192,0.455969618691065,0.00930073111689956,2.43646567870346,0.0330760021878309,0.322371550999686
"138",0.276716521839343,0.000418368354761997,0.0010458484886269,0.414630154397464,0.00722959928454682,0.180903079437952,0.00441945497576216,2.40714698171316,0.019815754706029,0.311564770317308
"139",0.258010570451347,0.000329977967697199,0.00116840449515616,0.660402377770685,0.00741068946006549,0.71529056417189,0.00289375597829688,2.96170631836446,0.0103774997943308,0.284623097782572
"140",0.199705436143062,0.000647601309572191,0.00151981716220055,0.869968427246185,0.00430851689900719,0.350685871123937,0.0108085027068932,2.77291859855569,0.0366092669545194,0.564588160641949
"141",0.138062758691412,0.000782226615926805,0.00215993492997685,0.758868040422096,0.00585779749015567,0.270578358980723,0.0114343031108234,2.09574610171983,0.0375526463720923,0.546711245762778
"142",0.283431637279892,0.000266459272802489,0.000980640907648777,0.714614198727327,0.00415806457825174,0.632036206582361,0.00603869188885267,2.41598352296144,0.00523063698748619,0.63588635381317
"143",0.164402241455066,0.000371902431627923,0.00135454580951508,0.737405354327593,0.00764853821578148,0.412809334148451,0.00919181652882389,3.2588143486889,0.00501494717813175,0.475369023382675
"144",0.223920506894299,0.000350454484256911,0.00143151854507261,0.832734243038361,0.00526315079742593,0.425149598972464,0.00979243322324471,3.07120122953974,0.0197956093087102,0.292710362334604
"145",0.242841978992809,0.000680263819877778,0.00173800661525709,0.859082372638605,0.00524823717831725,0.407136372169407,0.0100693379998086,2.37321931446651,0.0339550636615729,0.45041456139857
"146",0.0925760255501908,0.000784703798449618,0.00180684341216713,0.293532001836617,0.00729996891608901,0.109943933727926,0.005009442355662,2.41914389278505,0.0142903951309566,0.476800694302343
"147",0.132336520928529,0.000299009280677306,0.000960392353441881,0.841975371361088,0.00644527575657937,0.134186840370034,0.00371663324336627,2.39076593622868,0.0354560494056556,0.501555775367549
"148",0.132983107782127,0.000177556293497733,0.00187660750007892,0.663335829345536,0.00687647316667371,0.615816367685831,0.0132371507749689,2.83630037162737,0.0100428005317563,0.537080656989225
"149",0.0702133246921066,0.000318048121560628,0.00157539933501955,0.572960297317415,0.00617758570626391,0.349016785051407,0.00839264785733931,3.170571134506,0.028111855620389,0.452064144569922
"150",0.165327349876765,0.000688344588814353,0.00146322749840464,0.485424417131525,0.00634656769018633,0.853923642896277,0.00776875094734437,1.76483133354888,0.0387539677417996,0.421938894023247
"151",0.274411899485781,0.000392455400391244,0.000987084221386817,0.94386211765241,0.00685278938607842,0.318648819102411,0.00991702524142652,3.14631460280244,0.0187070464973206,0.296398084456335
"152",0.192580824655793,0.000261028241984116,0.00195551458999291,0.590388498018999,0.00696011393350454,0.18245778601625,0.00274621115615694,2.3415748862447,0.0330642940847478,0.619028814448791
"153",0.182270453209229,0.000792563447552379,0.00100008645591635,0.806632429243651,0.0028079291437974,0.230498039979485,0.00833234953254347,1.64904990727654,0.0208214192583679,0.284372110821781
"154",0.149081547445849,0.000430764845046273,0.000938786958350591,0.677449716485318,0.00340928248253474,0.597826884347036,0.0113125091504115,2.00457875046757,0.0173637329458417,0.65945526927224
"155",0.258486599154368,0.000756323040367333,0.00196551277420995,0.632151461881615,0.00405166412828731,0.245280148235228,0.0133873960713889,1.81284097942105,0.0285974959217041,0.274501703334652
"156",0.227206357796149,0.000501240943624549,0.00113647214368188,0.503400431709765,0.0102878639927295,0.132679220850145,0.0123548940285191,2.33072578801283,0.026354547895585,0.25120677901418
"157",0.179506084895396,0.000540370821353002,0.00153541619162971,0.394958271440374,0.0056357005541415,0.476598165270186,0.0126391164961113,1.92420635080955,0.0107682437627905,0.629577969847161
